T_s,Z_max,Z_min,Z_avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,Part_String,Y_Distance,Part1,Part2,Part3,Part4,Piston_Rod,Gear_Part,Gasket,Pulley
49.53,0.926754,0.887724,0.906678,0.919651,0.899635,0.901767,0.904455,0.901491,0.908768,0.910383,0.91981,0.912306,0.899864,0.917059,0.910405,0.891001,0.906306,0.89808,0.904548,0.890843,0.912361,0.9056,0.918455,0.913804,0.890676,0.901532,0.926754,0.90193,0.902028,0.905923,0.898346,0.915995,0.901714,0.91886,0.909066,0.893973,0.922415,0.898075,0.890978,0.914787,0.887724,0.911075,0.900793,0.914523,0.908252,0.911501,0.912052,0.896197,0.906815,0.896604,0.896457,0.896494,0.925801,0.914028,0.896378,0.91753,0.896081,0.916696,0.910498,0.910247,0.892375,0.894342,0.924836,0.914856,0.917106,0.903133,0.898582,0.904875,0.906789,0.92419,0.912729,0.91867,0.910903,0.904453,0.915526,0.90542,0.907482,0.899503,0.900016,0.914324,0.902871,0.922461,0.893238,0.914587,0.906789,0.907849,0.893703,0.903588,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.545,0.926754,0.887724,0.906678,0.919651,0.899635,0.901767,0.904455,0.901491,0.908768,0.910383,0.91981,0.912306,0.899864,0.917059,0.910405,0.891001,0.906306,0.89808,0.904548,0.890843,0.912361,0.9056,0.918455,0.913804,0.890676,0.901532,0.926754,0.90193,0.902028,0.905923,0.898346,0.915995,0.901714,0.91886,0.909066,0.893973,0.922415,0.898075,0.890978,0.914787,0.887724,0.911075,0.900793,0.914523,0.908252,0.911501,0.912052,0.896197,0.906815,0.896604,0.896457,0.896494,0.925801,0.914028,0.896378,0.91753,0.896081,0.916696,0.910498,0.910247,0.892375,0.894342,0.924836,0.914856,0.917106,0.903133,0.898582,0.904875,0.906789,0.92419,0.912729,0.91867,0.910903,0.904453,0.915526,0.90542,0.907482,0.899503,0.900016,0.914324,0.902871,0.922461,0.893238,0.914587,0.906789,0.907849,0.893703,0.903588,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.55,0.928868,0.886488,0.905642,0.909711,0.910786,0.899991,0.902258,0.905686,0.900661,0.911315,0.89809,0.9044,0.893561,0.897427,0.899449,0.922465,0.910184,0.914236,0.890171,0.906743,0.910016,0.913716,0.902257,0.898234,0.8957,0.899577,0.898883,0.925967,0.915627,0.903259,0.898037,0.911098,0.906251,0.90554,0.916715,0.898957,0.908522,0.912421,0.902203,0.916937,0.908052,0.902193,0.896461,0.899896,0.917474,0.891409,0.910226,0.915744,0.891814,0.928094,0.897416,0.902399,0.928868,0.904452,0.897915,0.899894,0.905706,0.896793,0.907371,0.890828,0.907244,0.902939,0.920566,0.904072,0.919727,0.909555,0.886488,0.887362,0.916418,0.902339,0.899821,0.92153,0.909,0.916166,0.906776,0.910673,0.897513,0.913873,0.889872,0.895226,0.900419,0.923925,0.924948,0.905292,0.923695,0.901754,0.894802,0.894401,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.56,0.928868,0.886488,0.905642,0.909711,0.910786,0.899991,0.902258,0.905686,0.900661,0.911315,0.89809,0.9044,0.893561,0.897427,0.899449,0.922465,0.910184,0.914236,0.890171,0.906743,0.910016,0.913716,0.902257,0.898234,0.8957,0.899577,0.898883,0.925967,0.915627,0.903259,0.898037,0.911098,0.906251,0.90554,0.916715,0.898957,0.908522,0.912421,0.902203,0.916937,0.908052,0.902193,0.896461,0.899896,0.917474,0.891409,0.910226,0.915744,0.891814,0.928094,0.897416,0.902399,0.928868,0.904452,0.897915,0.899894,0.905706,0.896793,0.907371,0.890828,0.907244,0.902939,0.920566,0.904072,0.919727,0.909555,0.886488,0.887362,0.916418,0.902339,0.899821,0.92153,0.909,0.916166,0.906776,0.910673,0.897513,0.913873,0.889872,0.895226,0.900419,0.923925,0.924948,0.905292,0.923695,0.901754,0.894802,0.894401,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.57,0.928498,0.888222,0.905167,0.908522,0.912471,0.899817,0.901032,0.916138,0.901589,0.900841,0.911241,0.905378,0.903374,0.891817,0.904001,0.893725,0.905167,0.912093,0.898573,0.902702,0.890553,0.901072,0.909893,0.924733,0.908097,0.908639,0.898145,0.891344,0.918271,0.888222,0.901451,0.890262,0.901414,0.90541,0.928498,0.899847,0.910017,0.894376,0.897599,0.903402,0.916121,0.901253,0.900003,0.89607,0.896308,0.91436,0.910927,0.906401,0.893777,0.913285,0.924506,0.899903,0.908386,0.899712,0.888351,0.910148,0.890806,0.894378,0.926123,0.913579,0.89098,0.899654,0.892567,0.915167,0.899947,0.913085,0.892078,0.898723,0.906771,0.900516,0.903119,0.909269,0.928008,0.926181,0.910795,0.908983,0.91812,0.894443,0.922493,0.920912,0.895395,0.901902,0.904591,0.913968,0.906358,0.898396,0.902726,0.9187,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.58,0.928498,0.888222,0.905167,0.908522,0.912471,0.899817,0.901032,0.916138,0.901589,0.900841,0.911241,0.905378,0.903374,0.891817,0.904001,0.893725,0.905167,0.912093,0.898573,0.902702,0.890553,0.901072,0.909893,0.924733,0.908097,0.908639,0.898145,0.891344,0.918271,0.888222,0.901451,0.890262,0.901414,0.90541,0.928498,0.899847,0.910017,0.894376,0.897599,0.903402,0.916121,0.901253,0.900003,0.89607,0.896308,0.91436,0.910927,0.906401,0.893777,0.913285,0.924506,0.899903,0.908386,0.899712,0.888351,0.910148,0.890806,0.894378,0.926123,0.913579,0.89098,0.899654,0.892567,0.915167,0.899947,0.913085,0.892078,0.898723,0.906771,0.900516,0.903119,0.909269,0.928008,0.926181,0.910795,0.908983,0.91812,0.894443,0.922493,0.920912,0.895395,0.901902,0.904591,0.913968,0.906358,0.898396,0.902726,0.9187,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.59,0.928498,0.888222,0.905167,0.908522,0.912471,0.899817,0.901032,0.916138,0.901589,0.900841,0.911241,0.905378,0.903374,0.891817,0.904001,0.893725,0.905167,0.912093,0.898573,0.902702,0.890553,0.901072,0.909893,0.924733,0.908097,0.908639,0.898145,0.891344,0.918271,0.888222,0.901451,0.890262,0.901414,0.90541,0.928498,0.899847,0.910017,0.894376,0.897599,0.903402,0.916121,0.901253,0.900003,0.89607,0.896308,0.91436,0.910927,0.906401,0.893777,0.913285,0.924506,0.899903,0.908386,0.899712,0.888351,0.910148,0.890806,0.894378,0.926123,0.913579,0.89098,0.899654,0.892567,0.915167,0.899947,0.913085,0.892078,0.898723,0.906771,0.900516,0.903119,0.909269,0.928008,0.926181,0.910795,0.908983,0.91812,0.894443,0.922493,0.920912,0.895395,0.901902,0.904591,0.913968,0.906358,0.898396,0.902726,0.9187,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.6,0.925368,0.889022,0.904643,0.91834,0.894049,0.911186,0.914419,0.89424,0.9149,0.910547,0.903594,0.900324,0.919693,0.90707,0.916148,0.90603,0.905117,0.915575,0.925368,0.895285,0.90048,0.913013,0.897391,0.899613,0.897229,0.911252,0.90416,0.892328,0.904939,0.905762,0.90353,0.894575,0.904721,0.912028,0.908318,0.891628,0.899364,0.911747,0.903367,0.902077,0.91231,0.902492,0.896587,0.904196,0.913952,0.89332,0.920433,0.902588,0.900997,0.905685,0.903184,0.889022,0.908384,0.89835,0.89432,0.893053,0.901058,0.904826,0.898705,0.908309,0.914618,0.900685,0.89801,0.923573,0.914109,0.896337,0.903119,0.908723,0.900175,0.898666,0.909832,0.893653,0.892821,0.907458,0.899281,0.899204,0.904682,0.900422,0.908606,0.900872,0.903534,0.910791,0.891656,0.907715,0.917478,0.915641,0.909463,0.917111,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.61,0.927858,0.88515,0.905401,0.914222,0.913262,0.898587,0.901512,0.895632,0.90091,0.908125,0.920431,0.896079,0.897251,0.905718,0.908284,0.899347,0.904378,0.9058,0.911979,0.915946,0.917164,0.906682,0.907599,0.927858,0.91327,0.910679,0.903563,0.905451,0.908347,0.904789,0.906435,0.905646,0.91614,0.892482,0.895032,0.892004,0.897053,0.896534,0.903423,0.909461,0.886706,0.90315,0.908593,0.918544,0.88515,0.8964,0.911884,0.895096,0.897217,0.926058,0.891739,0.905093,0.901025,0.914506,0.904395,0.907131,0.908673,0.905906,0.914942,0.90027,0.905132,0.893111,0.918895,0.899778,0.910305,0.912523,0.922369,0.90016,0.903435,0.902616,0.898832,0.916228,0.896468,0.903251,0.902279,0.907949,0.898838,0.897958,0.913135,0.908314,0.89185,0.907292,0.897502,0.912013,0.915264,0.906058,0.90877,0.90282,gasket_part,0.132862,0,0,0,0,0,0,0,0
49.62,0.927858,0.88515,0.905401,0.914222,0.913262,0.898587,0.901512,0.895632,0.90091,0.908125,0.920431,0.896079,0.897251,0.905718,0.908284,0.899347,0.904378,0.9058,0.911979,0.915946,0.917164,0.906682,0.907599,0.927858,0.91327,0.910679,0.903563,0.905451,0.908347,0.904789,0.906435,0.905646,0.91614,0.892482,0.895032,0.892004,0.897053,0.896534,0.903423,0.909461,0.886706,0.90315,0.908593,0.918544,0.88515,0.8964,0.911884,0.895096,0.897217,0.926058,0.891739,0.905093,0.901025,0.914506,0.904395,0.907131,0.908673,0.905906,0.914942,0.90027,0.905132,0.893111,0.918895,0.899778,0.910305,0.912523,0.922369,0.90016,0.903435,0.902616,0.898832,0.916228,0.896468,0.903251,0.902279,0.907949,0.898838,0.897958,0.913135,0.908314,0.89185,0.907292,0.897502,0.912013,0.915264,0.906058,0.90877,0.90282,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.63,0.924791,0.885585,0.905346,0.906939,0.898573,0.916799,0.897279,0.90057,0.896586,0.910033,0.895042,0.907482,0.896096,0.920583,0.895405,0.911488,0.903221,0.898582,0.89266,0.891118,0.914631,0.899457,0.912188,0.897322,0.890935,0.905173,0.895855,0.912762,0.899565,0.901535,0.91063,0.911644,0.908724,0.906275,0.901077,0.9119,0.905646,0.902795,0.902226,0.909785,0.8922,0.915873,0.913325,0.906119,0.896946,0.896315,0.904266,0.903093,0.892501,0.913885,0.885585,0.909717,0.912092,0.917371,0.907048,0.893595,0.906505,0.908645,0.893152,0.911523,0.905213,0.919644,0.918137,0.900265,0.896984,0.911262,0.907869,0.910542,0.908902,0.901865,0.910566,0.911191,0.904207,0.911499,0.899123,0.903672,0.910958,0.905885,0.902355,0.919048,0.912017,0.889369,0.901465,0.90899,0.905512,0.900779,0.906636,0.906691,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.64,0.924791,0.885585,0.905346,0.906939,0.898573,0.916799,0.897279,0.90057,0.896586,0.910033,0.895042,0.907482,0.896096,0.920583,0.895405,0.911488,0.903221,0.898582,0.89266,0.891118,0.914631,0.899457,0.912188,0.897322,0.890935,0.905173,0.895855,0.912762,0.899565,0.901535,0.91063,0.911644,0.908724,0.906275,0.901077,0.9119,0.905646,0.902795,0.902226,0.909785,0.8922,0.915873,0.913325,0.906119,0.896946,0.896315,0.904266,0.903093,0.892501,0.913885,0.885585,0.909717,0.912092,0.917371,0.907048,0.893595,0.906505,0.908645,0.893152,0.911523,0.905213,0.919644,0.918137,0.900265,0.896984,0.911262,0.907869,0.910542,0.908902,0.901865,0.910566,0.911191,0.904207,0.911499,0.899123,0.903672,0.910958,0.905885,0.902355,0.919048,0.912017,0.889369,0.901465,0.90899,0.905512,0.900779,0.906636,0.906691,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.65,0.927285,0.885821,0.905545,0.905962,0.898274,0.91048,0.902422,0.925444,0.911053,0.92404,0.908792,0.897945,0.922731,0.904866,0.895866,0.89175,0.907201,0.912171,0.910399,0.904162,0.90399,0.913585,0.913022,0.902732,0.9132,0.901839,0.902571,0.890357,0.90784,0.889138,0.90451,0.89838,0.902868,0.905472,0.901433,0.899229,0.905477,0.909334,0.90665,0.912372,0.900785,0.905444,0.902046,0.898885,0.885821,0.905554,0.919959,0.89007,0.91228,0.90275,0.897241,0.90943,0.912361,0.917537,0.902291,0.908036,0.902275,0.9027,0.90665,0.895091,0.919041,0.893086,0.891633,0.927285,0.896224,0.905841,0.897204,0.894596,0.900777,0.893061,0.901496,0.911882,0.899072,0.904426,0.907596,0.895062,0.912381,0.92476,0.898562,0.894426,0.904138,0.897761,0.901799,0.90602,0.921381,0.895061,0.915855,0.905193,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.66,0.927285,0.885821,0.905545,0.905962,0.898274,0.91048,0.902422,0.925444,0.911053,0.92404,0.908792,0.897945,0.922731,0.904866,0.895866,0.89175,0.907201,0.912171,0.910399,0.904162,0.90399,0.913585,0.913022,0.902732,0.9132,0.901839,0.902571,0.890357,0.90784,0.889138,0.90451,0.89838,0.902868,0.905472,0.901433,0.899229,0.905477,0.909334,0.90665,0.912372,0.900785,0.905444,0.902046,0.898885,0.885821,0.905554,0.919959,0.89007,0.91228,0.90275,0.897241,0.90943,0.912361,0.917537,0.902291,0.908036,0.902275,0.9027,0.90665,0.895091,0.919041,0.893086,0.891633,0.927285,0.896224,0.905841,0.897204,0.894596,0.900777,0.893061,0.901496,0.911882,0.899072,0.904426,0.907596,0.895062,0.912381,0.92476,0.898562,0.894426,0.904138,0.897761,0.901799,0.90602,0.921381,0.895061,0.915855,0.905193,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.67,0.92279,0.888339,0.904963,0.909973,0.917836,0.921004,0.917118,0.900103,0.902208,0.913694,0.900739,0.921666,0.899513,0.90406,0.904567,0.909356,0.907675,0.901997,0.903857,0.901343,0.918336,0.911579,0.908611,0.90197,0.904973,0.913356,0.9056,0.910827,0.907958,0.892867,0.900239,0.906706,0.901894,0.903536,0.91148,0.894508,0.897867,0.918297,0.902664,0.901803,0.906344,0.921064,0.913761,0.891908,0.917454,0.905813,0.891044,0.898123,0.901626,0.899321,0.902316,0.888339,0.903933,0.888937,0.899468,0.89949,0.914181,0.893918,0.896843,0.910154,0.903901,0.914292,0.903868,0.908856,0.913091,0.901655,0.898901,0.894611,0.901151,0.92279,0.891333,0.895507,0.916399,0.912566,0.889739,0.906108,0.910045,0.902814,0.912058,0.920554,0.912018,0.901129,0.898677,0.892469,0.910999,0.894172,0.90727,0.895057,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.68,0.92279,0.888339,0.904963,0.909973,0.917836,0.921004,0.917118,0.900103,0.902208,0.913694,0.900739,0.921666,0.899513,0.90406,0.904567,0.909356,0.907675,0.901997,0.903857,0.901343,0.918336,0.911579,0.908611,0.90197,0.904973,0.913356,0.9056,0.910827,0.907958,0.892867,0.900239,0.906706,0.901894,0.903536,0.91148,0.894508,0.897867,0.918297,0.902664,0.901803,0.906344,0.921064,0.913761,0.891908,0.917454,0.905813,0.891044,0.898123,0.901626,0.899321,0.902316,0.888339,0.903933,0.888937,0.899468,0.89949,0.914181,0.893918,0.896843,0.910154,0.903901,0.914292,0.903868,0.908856,0.913091,0.901655,0.898901,0.894611,0.901151,0.92279,0.891333,0.895507,0.916399,0.912566,0.889739,0.906108,0.910045,0.902814,0.912058,0.920554,0.912018,0.901129,0.898677,0.892469,0.910999,0.894172,0.90727,0.895057,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.69,0.926788,0.887823,0.90556,0.895535,0.8994,0.905777,0.894789,0.895743,0.913953,0.90308,0.918316,0.893658,0.907692,0.899843,0.89318,0.894437,0.919766,0.920818,0.893697,0.901873,0.904559,0.922282,0.91147,0.909093,0.922851,0.913844,0.9049,0.916423,0.895511,0.90155,0.918639,0.90304,0.922036,0.889358,0.89579,0.90022,0.901794,0.907244,0.894172,0.895341,0.904492,0.908229,0.887823,0.903909,0.902774,0.916794,0.901402,0.901909,0.893099,0.908608,0.925707,0.904684,0.895255,0.89648,0.909891,0.909843,0.917363,0.911591,0.915631,0.903669,0.900083,0.904782,0.894859,0.910448,0.92138,0.904019,0.909703,0.905257,0.892902,0.900997,0.914257,0.900843,0.89852,0.911197,0.916632,0.912219,0.910564,0.895788,0.911567,0.904562,0.902785,0.900505,0.903291,0.906188,0.905349,0.897467,0.926788,0.894573,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.7,0.926788,0.887823,0.90556,0.895535,0.8994,0.905777,0.894789,0.895743,0.913953,0.90308,0.918316,0.893658,0.907692,0.899843,0.89318,0.894437,0.919766,0.920818,0.893697,0.901873,0.904559,0.922282,0.91147,0.909093,0.922851,0.913844,0.9049,0.916423,0.895511,0.90155,0.918639,0.90304,0.922036,0.889358,0.89579,0.90022,0.901794,0.907244,0.894172,0.895341,0.904492,0.908229,0.887823,0.903909,0.902774,0.916794,0.901402,0.901909,0.893099,0.908608,0.925707,0.904684,0.895255,0.89648,0.909891,0.909843,0.917363,0.911591,0.915631,0.903669,0.900083,0.904782,0.894859,0.910448,0.92138,0.904019,0.909703,0.905257,0.892902,0.900997,0.914257,0.900843,0.89852,0.911197,0.916632,0.912219,0.910564,0.895788,0.911567,0.904562,0.902785,0.900505,0.903291,0.906188,0.905349,0.897467,0.926788,0.894573,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.71,0.923669,0.885404,0.905689,0.902966,0.909717,0.901466,0.919402,0.900616,0.902812,0.90702,0.910837,0.901041,0.904577,0.90029,0.913545,0.905543,0.920555,0.916142,0.902508,0.901053,0.917897,0.911349,0.921356,0.892377,0.909724,0.907702,0.918992,0.905348,0.890444,0.895842,0.900317,0.908624,0.901873,0.905083,0.905217,0.900308,0.895,0.889037,0.899709,0.918667,0.902474,0.907861,0.888201,0.89893,0.910152,0.904126,0.885404,0.916186,0.911925,0.92024,0.919078,0.923669,0.902104,0.889576,0.905204,0.909241,0.905084,0.895327,0.895741,0.892889,0.903501,0.903672,0.898653,0.910976,0.902226,0.896158,0.917757,0.914053,0.900369,0.892896,0.913276,0.904491,0.89956,0.910701,0.910432,0.901658,0.90893,0.904208,0.91069,0.914358,0.912436,0.909009,0.911532,0.899148,0.909073,0.91055,0.912928,0.903922,gasket_part,0.117762,0,0,0,0,0,0,0,0
49.72,0.923669,0.885404,0.905689,0.902966,0.909717,0.901466,0.919402,0.900616,0.902812,0.90702,0.910837,0.901041,0.904577,0.90029,0.913545,0.905543,0.920555,0.916142,0.902508,0.901053,0.917897,0.911349,0.921356,0.892377,0.909724,0.907702,0.918992,0.905348,0.890444,0.895842,0.900317,0.908624,0.901873,0.905083,0.905217,0.900308,0.895,0.889037,0.899709,0.918667,0.902474,0.907861,0.888201,0.89893,0.910152,0.904126,0.885404,0.916186,0.911925,0.92024,0.919078,0.923669,0.902104,0.889576,0.905204,0.909241,0.905084,0.895327,0.895741,0.892889,0.903501,0.903672,0.898653,0.910976,0.902226,0.896158,0.917757,0.914053,0.900369,0.892896,0.913276,0.904491,0.89956,0.910701,0.910432,0.901658,0.90893,0.904208,0.91069,0.914358,0.912436,0.909009,0.911532,0.899148,0.909073,0.91055,0.912928,0.903922,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.73,0.923669,0.885404,0.905689,0.902966,0.909717,0.901466,0.919402,0.900616,0.902812,0.90702,0.910837,0.901041,0.904577,0.90029,0.913545,0.905543,0.920555,0.916142,0.902508,0.901053,0.917897,0.911349,0.921356,0.892377,0.909724,0.907702,0.918992,0.905348,0.890444,0.895842,0.900317,0.908624,0.901873,0.905083,0.905217,0.900308,0.895,0.889037,0.899709,0.918667,0.902474,0.907861,0.888201,0.89893,0.910152,0.904126,0.885404,0.916186,0.911925,0.92024,0.919078,0.923669,0.902104,0.889576,0.905204,0.909241,0.905084,0.895327,0.895741,0.892889,0.903501,0.903672,0.898653,0.910976,0.902226,0.896158,0.917757,0.914053,0.900369,0.892896,0.913276,0.904491,0.89956,0.910701,0.910432,0.901658,0.90893,0.904208,0.91069,0.914358,0.912436,0.909009,0.911532,0.899148,0.909073,0.91055,0.912928,0.903922,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.74,0.935589,0.887744,0.904611,0.895594,0.914071,0.895753,0.91657,0.910903,0.905523,0.906329,0.924437,0.895473,0.909016,0.893085,0.914274,0.905965,0.900346,0.891926,0.904713,0.890652,0.902686,0.903236,0.908327,0.894053,0.899199,0.902789,0.896051,0.902833,0.897118,0.90611,0.912603,0.904767,0.935589,0.899483,0.90324,0.904045,0.907403,0.894373,0.908974,0.907636,0.905527,0.903789,0.911356,0.915329,0.896235,0.89692,0.90773,0.922956,0.902603,0.906629,0.901201,0.89828,0.892894,0.898253,0.914303,0.909471,0.907248,0.903736,0.896469,0.887744,0.912093,0.899504,0.908078,0.901386,0.911815,0.90084,0.897987,0.911297,0.905573,0.906802,0.921297,0.90934,0.888453,0.898088,0.902631,0.901493,0.899609,0.898735,0.889852,0.920865,0.912152,0.910842,0.89655,0.907233,0.919162,0.897912,0.914104,0.907567,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.75,0.938826,0.887717,0.904234,0.895567,0.906054,0.895808,0.921257,0.938826,0.911933,0.915491,0.914982,0.911198,0.906575,0.895053,0.89464,0.894351,0.90194,0.909262,0.905663,0.902953,0.901455,0.905409,0.909294,0.89111,0.916198,0.894377,0.906939,0.904607,0.915509,0.890678,0.912475,0.897315,0.903653,0.901321,0.887717,0.902486,0.902164,0.911315,0.900885,0.90917,0.897385,0.900103,0.921942,0.899355,0.895944,0.895755,0.920927,0.922966,0.907894,0.912532,0.890784,0.899366,0.904763,0.903574,0.909243,0.904421,0.905334,0.891692,0.898918,0.907331,0.921291,0.900884,0.903151,0.897476,0.9102,0.906578,0.902017,0.901188,0.89256,0.888052,0.903276,0.888678,0.904135,0.919585,0.922192,0.896222,0.899157,0.904181,0.909908,0.907142,0.925089,0.903951,0.894166,0.889096,0.909055,0.892982,0.890616,0.902476,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.76,0.938826,0.887717,0.904234,0.895567,0.906054,0.895808,0.921257,0.938826,0.911933,0.915491,0.914982,0.911198,0.906575,0.895053,0.89464,0.894351,0.90194,0.909262,0.905663,0.902953,0.901455,0.905409,0.909294,0.89111,0.916198,0.894377,0.906939,0.904607,0.915509,0.890678,0.912475,0.897315,0.903653,0.901321,0.887717,0.902486,0.902164,0.911315,0.900885,0.90917,0.897385,0.900103,0.921942,0.899355,0.895944,0.895755,0.920927,0.922966,0.907894,0.912532,0.890784,0.899366,0.904763,0.903574,0.909243,0.904421,0.905334,0.891692,0.898918,0.907331,0.921291,0.900884,0.903151,0.897476,0.9102,0.906578,0.902017,0.901188,0.89256,0.888052,0.903276,0.888678,0.904135,0.919585,0.922192,0.896222,0.899157,0.904181,0.909908,0.907142,0.925089,0.903951,0.894166,0.889096,0.909055,0.892982,0.890616,0.902476,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.77,0.938826,0.887717,0.904234,0.895567,0.906054,0.895808,0.921257,0.938826,0.911933,0.915491,0.914982,0.911198,0.906575,0.895053,0.89464,0.894351,0.90194,0.909262,0.905663,0.902953,0.901455,0.905409,0.909294,0.89111,0.916198,0.894377,0.906939,0.904607,0.915509,0.890678,0.912475,0.897315,0.903653,0.901321,0.887717,0.902486,0.902164,0.911315,0.900885,0.90917,0.897385,0.900103,0.921942,0.899355,0.895944,0.895755,0.920927,0.922966,0.907894,0.912532,0.890784,0.899366,0.904763,0.903574,0.909243,0.904421,0.905334,0.891692,0.898918,0.907331,0.921291,0.900884,0.903151,0.897476,0.9102,0.906578,0.902017,0.901188,0.89256,0.888052,0.903276,0.888678,0.904135,0.919585,0.922192,0.896222,0.899157,0.904181,0.909908,0.907142,0.925089,0.903951,0.894166,0.889096,0.909055,0.892982,0.890616,0.902476,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.785,0.927339,0.886671,0.906265,0.896238,0.901362,0.897224,0.909868,0.907602,0.899637,0.89288,0.900126,0.912427,0.906305,0.90334,0.902703,0.901118,0.90578,0.924023,0.916621,0.911988,0.916756,0.927339,0.907498,0.919553,0.896024,0.917148,0.918401,0.895446,0.896719,0.89383,0.900426,0.904839,0.9206,0.891895,0.889765,0.898806,0.917548,0.922096,0.91637,0.888909,0.911429,0.8989,0.912065,0.913771,0.901879,0.905673,0.896929,0.900264,0.905378,0.899679,0.916978,0.906903,0.888983,0.897728,0.918797,0.919976,0.895252,0.907779,0.897097,0.909008,0.898728,0.912376,0.903934,0.886671,0.907753,0.896226,0.925912,0.900857,0.922972,0.906869,0.906883,0.896088,0.917259,0.912609,0.901152,0.919597,0.900649,0.91806,0.90474,0.912178,0.901216,0.900908,0.912016,0.896768,0.903404,0.903979,0.896367,0.895909,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.79,0.927781,0.888068,0.905479,0.907415,0.905242,0.89818,0.90316,0.898699,0.893236,0.893372,0.897332,0.89926,0.906911,0.922217,0.902403,0.898707,0.894926,0.88971,0.908822,0.89052,0.913489,0.916496,0.906299,0.909849,0.918247,0.90172,0.893541,0.912187,0.89373,0.897623,0.906986,0.90413,0.895082,0.906421,0.90317,0.899772,0.901601,0.917251,0.922005,0.89913,0.918109,0.916023,0.893259,0.913007,0.914768,0.910396,0.905135,0.888068,0.906403,0.915124,0.914578,0.900901,0.902889,0.904452,0.906749,0.909225,0.888345,0.912904,0.904277,0.914059,0.906045,0.897572,0.901142,0.91283,0.916221,0.903574,0.897172,0.906379,0.889331,0.893997,0.912851,0.91065,0.912021,0.920932,0.915772,0.896205,0.893901,0.916486,0.916106,0.916661,0.918581,0.900357,0.895822,0.922609,0.891293,0.912919,0.893406,0.927781,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.8,0.927781,0.888068,0.905479,0.907415,0.905242,0.89818,0.90316,0.898699,0.893236,0.893372,0.897332,0.89926,0.906911,0.922217,0.902403,0.898707,0.894926,0.88971,0.908822,0.89052,0.913489,0.916496,0.906299,0.909849,0.918247,0.90172,0.893541,0.912187,0.89373,0.897623,0.906986,0.90413,0.895082,0.906421,0.90317,0.899772,0.901601,0.917251,0.922005,0.89913,0.918109,0.916023,0.893259,0.913007,0.914768,0.910396,0.905135,0.888068,0.906403,0.915124,0.914578,0.900901,0.902889,0.904452,0.906749,0.909225,0.888345,0.912904,0.904277,0.914059,0.906045,0.897572,0.901142,0.91283,0.916221,0.903574,0.897172,0.906379,0.889331,0.893997,0.912851,0.91065,0.912021,0.920932,0.915772,0.896205,0.893901,0.916486,0.916106,0.916661,0.918581,0.900357,0.895822,0.922609,0.891293,0.912919,0.893406,0.927781,gasket_part,0.102662,0,0,0,0,0,0,0,0
49.81,0.924152,0.887636,0.907029,0.912677,0.897417,0.91376,0.909054,0.907769,0.903239,0.91475,0.912685,0.901006,0.913466,0.897072,0.900897,0.918012,0.906046,0.907558,0.914709,0.899843,0.911252,0.907977,0.896431,0.911582,0.899111,0.901728,0.900326,0.894865,0.905607,0.9086,0.919441,0.902444,0.897972,0.891476,0.90748,0.910501,0.887636,0.89428,0.913938,0.903699,0.900488,0.891513,0.910687,0.905379,0.902189,0.917877,0.902969,0.911779,0.894441,0.912964,0.907807,0.909643,0.917667,0.893174,0.909979,0.910774,0.916271,0.924007,0.912002,0.905904,0.896036,0.904645,0.90559,0.921536,0.91736,0.917963,0.908399,0.898664,0.914019,0.897213,0.922668,0.889334,0.911083,0.897097,0.917686,0.900652,0.90828,0.917864,0.916001,0.913925,0.912844,0.914439,0.911967,0.902731,0.909126,0.897662,0.917739,0.903593,gasket_part,0.102662,0,0,0,0,0,0,0,0
